"Date","SAC","SJR","YOLO","EXPORT","BND_flow","DCC"
1976-02-29,14376.5429373357,1755.09846048668,167.169839998347,6565.34875077411,10293.0341399502,0
1976-03-31,10377.8430249994,1788.62556471416,151.294867497296,4748.46628603096,5943.11404297805,0
1976-04-30,8315.67489519471,1918.10952617853,233.436712941914,2584.29242934585,6389.82751518352,0
1976-05-31,6392.59733529846,1897.78152328713,219.897711667763,2448.83366213958,7648.2270902134,0
1976-06-30,11490.0429401159,1000.9593540379,144.385518595441,4176.9191008134,13156.9591659151,26
1976-07-31,11879.313649126,695.79863114247,248.543262477111,4691.29581538705,14941.5396786266,31
1976-08-31,8324.30597873635,746.261963307959,145.275070320285,3219.57773228414,9012.95796583586,31
1976-09-30,7835.3509965772,1147.10492540514,126.728506973497,4301.12619578653,4642.89902491966,30
1976-10-31,5412.5375471913,1876.49599352781,39.2476516194233,3408.85356770149,5485.43088904597,0
1976-11-30,8430.19992889574,1321.14616618917,84.6427168586245,1839.53316934342,8633.21000402477,19
1976-12-31,5598.247994149,1112.49602453277,99.7778280378342,1786.78217790296,4997.16085820102,0
1977-01-31,8394.28575189068,1533.72064023333,211.740284758992,3039.3657228736,5228.84800371089,0
1977-02-28,8788.16849090917,1510.10743726269,136.167174382528,3447.38495851148,5555.35434035256,0
1977-03-31,7187.50715778819,1753.78310073431,128.813351974259,1840.37058369636,5690.46485003052,0
1977-04-30,9183.78823193016,1497.99827577246,271.180611882221,2159.1603420803,8819.46389959636,0
1977-05-31,6341.63395948726,1458.53568148892,174.426246302078,2148.36326630506,6803.64802923241,0
1977-06-30,10348.6388330162,673.236070242737,259.041622181883,3566.27418136848,15748.8473256121,26
1977-07-31,9704.12446343965,422.021040685696,269.136709463608,3638.36930074946,11736.2123715348,31
1977-08-31,7410.18553690703,476.590978002913,2637.01227979334,2863.3510023851,6586.08964379293,31
1977-09-30,7663.64068423207,728.071617661534,262.8374804264,3208.56053003918,5937.41824008557,30
1977-10-31,3906.08118385973,1593.95840042578,1415.64253152111,2221.45980163755,4155.82802306235,0
1977-11-30,4790.20363817998,1258.02098464092,322.898167662172,2162.52930410882,5120.43306451258,0
1977-12-31,15123.4047062464,1303.56783366877,365.975120899139,5432.17418688826,9201.21079948846,2
1978-01-31,56908.0906719809,3867.01122038687,22429.2954282305,8218.8793809554,21642.57048991,0
1978-02-28,53913.7464056529,6206.18830330793,12676.9684397482,8824.56195407375,28697.1073608734,0
1978-03-31,54020.6459730181,7652.9207999773,9996.51367915732,8266.91499227726,26930.9674745607,0
1978-04-30,33695.357575764,8860.02453707579,920.48720154277,6157.68228772274,10550.2753964541,0
1978-05-31,14533.9139265962,9112.34503896283,446.079928805076,7890.00412793279,8139.52462667437,0
1978-06-30,13301.091779577,3680.70944084809,261.542372947933,6149.04148280983,10481.2748005165,26
1978-07-31,21980.6369210682,1506.22607374736,244.342055582012,11311.3202112575,16071.4042123362,31
1978-08-31,17209.1926459299,1239.81071918654,197.168741899859,10244.0541898724,9463.8366336588,31
1978-09-30,14375.5041879836,1561.36542811897,160.487783065844,3600.38889041187,7395.62652261369,30
1978-10-31,12701.7897970233,3458.85411701737,84.6274072622749,6738.0939117483,8794.57227906947,21
1978-11-30,13198.8228836742,2109.36784456837,149.991206732667,11281.0386666501,7466.58782743974,20
1978-12-31,11687.1867216005,1565.05353387575,92.1949310869917,7643.12783462965,6358.43378266506,14
1979-01-31,21021.6417009439,4179.90899134115,1186.29282336294,7103.78727734191,6419.90256777032,0
1979-02-28,33001.3704083842,6463.64248916109,3214.32359486177,9147.55704544155,10730.7271655691,0
1979-03-31,24057.9443939249,6400.40930678237,420.669315420459,7090.37262038184,7161.02302725225,0
1979-04-30,12920.4061954356,5672.01714941859,264.426726400667,3773.50290130588,5191.88457828283,0
1979-05-31,10270.9281106881,5873.13010422927,256.857289151157,4598.36977254042,7218.80120831498,0
1979-06-30,13528.6201651666,2707.48420210337,263.37773925598,5708.7689778635,8505.28525513212,26
1979-07-31,16108.9848140121,1552.96942867737,254.65849638855,9631.50764118783,9670.94112909307,31
1979-08-31,9847.94458128465,1242.50030426397,125.967978616482,3276.91292883336,7026.040279679,31
1979-09-30,9777.0629930502,1337.68954865156,180.276441657517,6301.97324526879,7349.45143365257,30
1979-10-31,10489.0818912358,2252.65691553836,101.497723547099,7749.9073492591,6283.93819788986,31
1979-11-30,11924.3235597926,1737.61499795848,95.4499204302862,8037.34365260145,5698.29691399792,20
1979-12-31,21962.5483377556,1532.31498964992,1389.11794023899,6781.64165258625,9570.58367826221,0
1980-01-31,67575.245056161,10985.7509305859,28276.0125082096,11539.5714339209,29378.690706175,0
1980-02-29,67756.9637455901,21742.4135119342,63638.8977430753,8764.79980579084,43324.195598813,0
1980-03-31,47251.2755945513,13708.5964890921,3259.84483036458,6018.21280560051,12356.1797959895,0
1980-04-30,14972.5083322751,8631.9872090374,745.407144080666,4686.78465743606,6294.00940600182,0
1980-05-31,10757.2123585483,7269.94546746686,487.087279845816,5749.36771826158,8256.94754594063,0
1980-06-30,9391.55353272385,7486.11884287365,286.368186094383,5995.42592064509,9376.38956443731,26
1980-07-31,15553.521457054,4411.6319445806,257.102565393158,9259.45034742415,11044.5331509099,31
1980-08-31,13477.8919379653,2375.49211383527,193.989169256608,7095.43869428189,9298.96703216985,31
1980-09-30,14629.7332836998,1937.29339576252,160.40179068899,3605.70516749161,7341.91065888519,30
1980-10-31,12729.7181052765,3030.25514629152,74.8250186736739,6208.05661687731,8394.59136925138,19
1980-11-30,12758.0451025744,1934.9914408166,87.9165686817444,9607.89183647625,8766.11030449562,20
1980-12-31,15167.9043276713,1552.99753004489,386.622986031478,10370.2971277309,5693.16586411225,12
1981-01-31,24086.326791931,2806.44770984323,2133.10727962051,6357.44917820187,8928.00109372301,0
1981-02-28,21959.7019842404,2063.89042037866,592.466069846862,6126.9324309175,9344.82275726536,0
1981-03-31,20788.5129763066,2343.88126087132,470.809186735928,5389.42316042166,9663.57996556656,0
1981-04-30,11949.5917915837,2345.41454152789,228.035537539983,2676.78110817168,8196.06667707924,0
1981-05-31,12477.2215736031,2748.46627785021,253.929569136551,3185.48270445843,9646.15684398771,0
1981-06-30,13111.9690403078,1563.77063830572,261.212510578582,5190.19129300005,15029.1391934244,26
1981-07-31,17254.4469737086,989.108095392941,252.10450133576,8195.10833610672,16567.4380886816,31
1981-08-31,11925.0883511875,978.149896021689,197.565728602862,5579.76194927435,12446.0959641724,31
1981-09-30,9516.29980206582,1134.38156162599,131.343705043889,5311.69861021225,4362.76649200748,30
1981-10-31,9318.29720416725,2246.66688634232,100.910502940747,6800.75069607194,5202.10940668277,31
1981-11-30,30902.4883214481,1840.02788898067,2481.43740000018,11280.5739999793,10560.5614478382,0
1981-12-31,72474.7916699558,1679.28560815275,40635.5463218222,6576.66998167795,41436.227622323,0
1982-01-31,69590.0548623141,3788.14984659052,19824.8533373886,8199.98870591535,21968.4280123628,0
1982-02-28,71177.6947021138,13416.0330224423,31119.6894689586,12348.989276762,32437.6277406874,0
1982-03-31,64941.1217456927,15260.6136888889,11843.3795495338,10934.8986093047,22872.962482845,0
1982-04-30,75405.753485119,23842.675380951,36718.2661873005,9690.2402699021,34328.7576482012,0
1982-05-31,17972.7461408572,13602.1776808831,981.03458066356,7927.51789737203,5702.7095894061,0
1982-06-30,9857.72746686434,7640.15237449259,548.195561587415,6328.93778425498,8386.85756572596,26
1982-07-31,15852.6645484638,4787.06347520652,244.072944182405,9528.33407256877,9300.60385496513,31
1982-08-31,16708.8940121029,2149.08509347459,226.064255495942,10622.5099717725,8101.94657751673,31
1982-09-30,19931.5489094994,2913.82966197028,386.787176601433,10443.8528881182,9278.57894532436,30
1982-10-31,21341.3713388534,6917.1043127787,328.490668942209,11280.9906451473,9059.68011993275,8
1982-11-30,29283.1514597484,8287.29920911438,899.211126176451,11280.50766662,9042.31446422295,0
1982-12-31,66488.7415787722,16264.711535253,17251.5701136365,13265.5990322358,27351.1313789973,0
1983-01-31,63869.6798990002,24746.0046487111,30233.5251768536,10582.0404637523,30241.8098858045,0
1983-02-28,81932.7964449297,33317.8268330144,107443.016808727,5074.41941839622,62826.4735075667,0
1983-03-31,84302.5337034947,46898.5436216914,162475.693987707,4911.4493260524,79406.9717900948,0
1983-04-30,60166.8834747128,25801.0650325138,8898.37022131286,6781.18534906526,20575.9892174319,0
1983-05-31,32726.3740683169,25915.1474226651,1896.54491973032,8784.13647995564,10385.090868071,0
1983-06-30,17431.8212523988,16819.6748019079,873.562648482118,11312.6469974961,8677.19975812104,26
1983-07-31,13302.4929031868,8356.20153282634,539.522580331849,11313.2867386001,12397.7743318564,31
1983-08-31,15531.5745427146,4863.77819718325,390.379807829412,10178.4184923166,13464.3839246854,31
1983-09-30,23699.0575210524,4728.25059040423,402.124433328974,11794.7033327222,13352.3851915808,30
1983-10-31,18858.9234627626,4796.27360340829,193.827184220497,10261.678229165,10052.9407415069,2
1983-11-30,56173.616322124,12025.9241931635,17932.6695760011,7585.39193434214,18336.4585293418,0
1983-12-31,81979.3776870193,18278.8190876624,98402.4150158327,7280.16960691563,54204.5355193719,0
1984-01-31,47411.9350175577,11318.9851292793,2925.17817293619,9054.78642964968,14067.2854598467,0
1984-02-29,34056.4998577591,7711.06661524678,1815.99769133613,9118.39625549061,7327.06514908209,0
1984-03-31,31876.1488428208,5865.68463695167,1090.99738297016,6582.61369537897,12244.9001003083,0
1984-04-30,12591.5859287894,6316.52704154602,678.794849275829,4455.4108428145,5691.33575757718,0
1984-05-31,10623.0202173102,4503.85896238684,458.18973259397,4193.00273167791,8888.7505615079,0
1984-06-30,13947.2047767159,2417.14804336975,292.199080061895,5239.95277028594,12736.6304048958,26
1984-07-31,22988.5222993013,1558.05719679253,250.57807343984,11636.3203250405,16356.0397256496,31
1984-08-31,17541.4170568616,1339.35915293984,198.261301543477,10532.7730678292,11501.5234854331,31
1984-09-30,15566.3553460951,1445.15686988826,158.874563824279,4643.35720936277,9964.47367851053,30
1984-10-31,12535.2896230456,2389.30633512189,105.653396933094,6898.66486679578,5623.79358595362,31
1984-11-30,22286.4677635329,1916.5033911154,1771.73900989034,11280.4909999678,8947.34246322014,0
1984-12-31,21467.1076698345,1588.72215493501,812.571607081979,6669.55346564173,8791.76435661874,0
1985-01-31,12201.4068298436,1829.0145953526,207.81089643848,6689.38757788375,4816.57981485486,0
